conversation_id,transcript
e96fc856-d81f-40f1-9b66-aa809a0f79bb,nan nan the date हां. तो Good morning. This is. I am here to assist you today. Am I speaking with चेतन? Yes. Thank you for confirming your name. As I can see you have raised your concern regarding the payment of rupees ###which you have paid towards the Jio prepaid on third of October. and you have used this I can see  2 rupees from the credit balance and the rest amount from the credit UPI. as the payment is in processing we really apologize for that. We do understand the situation must be difficult for you but please be assured that we are here to assist. So चेतन the concern has been already highlighted and forwarded to the internal team and they are working on it on a priority basis. So the maximum time frame for the update of the payment will be till October n. I would request you to please wait till the time frame and within the time frame for sure you will receive the update of the payment from our end. नौ October तक wait करना पड़ेगा. जी जो नौ October है वह maximum time frame है इस time frame के अंदर आपको payment की update receive हो जाएगी. जैसे ही update आती है हम आपको credit  application के द्वारा notify कर देंगे. Ok ठीक जी कोई और सहायता कर सकती हूं मैं आपको credit से related? नहीं लेकिन यह बहत्तर घंटे बोले थे उससे पहले आपको  call किया था तो बहत्तर घंटे तो हो जी मैं check कर पा रही हूं maximum time frame जो October 9 तक का है आपको ग्यारह जो है घंटे पहले एक email एक notification भी share किया गया था हमारे end से time frame के related. बाद ठीक है ठीक जी कोई और सहायता कर सकती हूं आपको credit के related? जी आपसे बात करके अच्छा लगा call खत्म करने से पहले क्या मैं आपसे एक छोटी सी feedback के लिए request कर सकती हूं बातचीत के आधार पर दो से पांच second लगेंगे हां लगा. जी तो अभी मैं आपके call को feedback IVR पर transfer करूंगी. आप एक से पांच तक की rating दे सकते हैं. एक सबसे कम और पांच सबसे ज़्यादा. Cred को चुनने के लिए धन्यवाद चेतन आपका दिन शुभ Ok. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day.
ecd61a04-1171-4298-a3cd-9dc94cd52dc4,"morning. This is शुभम here  to assist you today. Am I speaking with शशि? Yeah, this is श्रेयस. So yes today Thank you for confirming your name. Yes. No problem. yesterday  regarding the ticket yesterday I received a voucher code  when the there was some how gram voucher which is not working. So instead of that  was giving   voucher code. Hello. and it was getting that the expiry of that is 7 days But when I added it itself the expiry today. So how can I verify what the expiry is it is 7 days, so is it Just Monday. understand that I really apologize for the inconvenience शशि but it is the  we have shared you the code and the pin of that it's a Swiggy money voucher. So you need to add it in your Swiggy money. Exactly. added there and there there is it saying expiry seventh October today nan seventh October Yes yes. The voucher Yeah. The voucher was shared with me yesterday, that is sixth October and in that it's also written that expiry 7 days. nan for the voucher. So 6  7 will be thirteenth of October. it will not as in voucher, it will the amount will be like credited to your Swiggy money account. हां. Yes, it is already credited but it is saying expiry seventh October So I just in understand. In that Swiggy money application. You are getting that Ok, understand शशि. I apologize for that. Could you please allow me just 1 minute   to check the details from my end. Ok sure. May I place your call on hold for 1 minute? you for staying connected शशि. I really appreciate your time and patience.  apologize to take such long hold. Yeah, no problem. Sure. That's ok. I have checked the details from my end. We have shared you the information regarding the code at the pin to add it it's the validity of 7 days. Ok? But after adding it the Swiggy money if it is showing you as it will get expired today yes. then I would request you please redeem it today only. No हां  yes. It's only. Ok ok ok. Ok, understood. Alright. Yeah, that was not clear actually. So this part what you said just should have been clarify on the message right? हां. understand that I will surely share the feedback ok? Yeah, ok Yes, anything"
ee158e5f-562e-4e83-b4d4-b0c855721305,"Good morning, I am  I am calling from Cred on a recorded line. Am I speaking with Mister सिंह? Yeah. Yes, thank you for the confirmation. I am so sorry I took a little bit longer I am transferring the call No problem. No problem.  query was just related to voucher demand And And 1  credit card bill payment? Yeah. Absolutely. I'm so sorry, the call got disconnected I was  transferring the call meanwhile the call got disconnected. Is this the good time Ok. Because it was taking   time so I doing some content work. So that's why I have disconnected call because it was not it was not show important to know the bill   just I can check in my bank account. There is no bill overdue bill payment, it was showing Yes yes. So sorry for 24 under  bill payment. I confirm in my bank application it was  no no such payment. Just I think that  is just a system error. Ok. Ok. So Ok ok. So you want me not to transfer the no problem. If you want, I can transfer the call they can better assist you. mail loan. No issues. Is there anything else apart from this? No no no no no. Nothing else thanks for give information about my voucher Ok Before we end this call, may I please request you for your valuable feedback  basis on the conversation. on IVR? Yes, I will transfer the  call to the IVR should Yes yes, no problem. Thank you so much  for being excellent and 1 being 4. Thank you for choosing. Hope you have a great day. Thank Right, right right. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
f077f0f9-b8d4-424b-9065-b662d4924251,"Good morning. This is  I am here to assist you today. Am I speaking with गुलशन? Am I speaking with गुलशन? Ma'am Ma'am आपकी voice voice  slow आपके पास break हो रही अभी आ रही है? हां जी ma'am. जैसे कि मैं check कर पा रही हूं बताइए. Ma'am मैंने हां जी मैंने मेरा  Cred से दो loan चल रहा एक 1 lakh #### 1 lakh ###. Ok. Ma'am जो  मैंने तीन October को 1 lakh 500 की जो मेरा balance amount था foreclose करा दिया Ok. है और जो 1 lakh ### था उसका भी जो balance amount था उसको भी foreclose कर दिया जी जी मैं समझ पा रही हूं दोनों amount को जो है आपने foreclose कराया अच्छा, ma'am अब जो 1 lakh #### वाले statement में तो मेरा वह amount reflect कर रहा जो मैं current statement download करता लेकिन 1 lakh 500 में वह amount reflect नहीं करा आपकी दो loan है एक  1 lakh ###lakh ###correct? तो 1 lakh ###की जो है वह आपकी reflect नहीं नहीं हो रही है account. हां जी. मतलब कि आप कहां पर मतलब account की statement में जब Cred की statement निकाल के हां हां. finance loan closure हो गया तो statement निकलते statement पर वह amount reflect नहीं माफी चाहेंगे. मैं एक बार check कर लेती 1 lakh कितने की आपने बताई थी? 1 lakh 60 कुछ यह जो है नहीं reflect हो रही है, correct? statement क्योंकि उसमें statement में अभी भी दिखा रहा है principle amount balance Ok मैं check कर लेती हूं एक बार आप line पर बने रहें हमारे Ok. यह जो है आपके  में like active show हो रहा Madam मैं payment कर चुका Ok, मैं समझ पा रही हूं कि आपने payment कर दिया मगर यह आपके So में जो है reflect हो रहा है, correct? statement of account आप उसे like document share कर सकते हैं जहां पर यह reflect हो रहा मैं आपको एक link share कर रही हूं आप please उसमें मुझे अपनी जो document है जहां पर show हो रही है वह मुझे share कर दीजिए ताकि मैं उसको verify कर मैंने आपको एक link share किया है आपके SMS में गया होगा. नहीं मतलब मेरे को क्या मतलब क्या क्या show करना है आपको मतलब जहां पर reflect हो रहा है payment. यहां से मैंने payment कर हां. हां जी जहां पर यह show हो रहा है ना कि active नहीं है overdue जो भी show हो रहा है वहां आप वहां से statement जो है share कर दिए ताकि मैं उसको validate कर पाऊं. मतलब bank की statement में अपने bank की statement जहां से payment वह मेरे को share कीजिए. मैं check कर लेती ठीक है ma'am मैं आपको हां आपने मुझे link भेज हां section एक minute ma'am  line पर रहिएगा. यह रहिए. ma'am मैंने यह आपको  statement send करिए. इसमें open लिखा रहा है principle amount due credit की statement Ok. you so much document share करने के लिए मैं एक बार check कर लेती हूं उसको. क्या मैं आपकी call को एक minute के लिए hold पर रख सकती nan No Thank you so much for staying connected on call. Line पर रहने के लिए बहुत बहुत धन्यवाद गोयल. Ok. जैसे  लंबे समय तक line पर रखने के लिए माफ़ी चाहूंगी आपसे आपकी details fetch करने मुझे थोड़ा सा समय लग गया और जैसे कि मैं check कर पा रही हूं कि यह जो है ना amount यह update हुआ नहीं है अभी तक. और इसको update होने में जो है आपके like जिस दिन आपने pay किया था उस से 7 working days का time लगेगा. उसके बाद जो है post within 24 hours में आपका NOC जो है generate होगा. आप उस time के जब statement आप check करेंगे तो उसमें जो है overdue आपको नहीं show होगा. ok? Ma'am  मुझे ना statement इसको भेजना तो madam मैंने आपको payment का और लेकिन इससे दूसरे वाले का पहले हो गया उससे जो मैंने 4 October को payment करी थी उसका update मैं समझ पा रही हूं मगर अब white be कुछ system कुछ technical glitch हुआ होगा जिसकी वजह से एक update हुआ एक नहीं हुआ तो जैसे कि मैं check कर पा रही हूं ना इसमें थोड़ा समय लग सकता है. तो मैं आपसे request करना चाहूंगी कि please  7 working days का wait कर जाइए. Post within 7 24 hours में आपका NOC जो है generate हो जाएगा. आप वहां जो है loan documents वहां से download कर पाएंगे. इसके अलावा और कोई help कर नहीं नहीं बस ma'am you so much confirm करने के लिए  इस call को end करने से पहले क्या मैं आपको एक feedback के लिए request कर सकती हूं हमारे बातचीत के आधार Thank you and इस call को मैं IVR feedback में transfer कर रहा हूं जहां पर आप rating दे सकते हैं एक से पांच के एक सबसे कम होगा पांच सबसे ज़्यादा होगा. को choose करने के लिए बहुत बहुत धन्यवाद. आशा करता हूं आपका दिन शुभ you so much. We request you to rate your experience with our expert on"
f0ea3073-5577-45d2-8091-863f0826a71d,"morning. This is  I'm here to assist you today. Am I speaking to गणेश? you for confirming your name गणेश. गणेश I can see that you have raised a call request for your vehicle number ending  ###. and you have mentioned that you are facing some of the error and you have mentioned the amount got debited for the insurance but it's not been renewed yet. Right? Yes. Yes. I'm extremely sorry for Please allow me a moment of time, will  check the details once  can help you in a better way. So may I know रमेश  that when you have purchased this policy? Just 2 minutes before madam just I just said I just proceeded for the payment shot an error but the money got debited from my account. I completely understand your concern. I'm extremely sorry for this. Don't worry. Please allow me a moment of time. While I check the  month    help Please be on the Please allow me a moment. While I check the details. Ok ok. Ok so when check  the details  I can see that the payment that you have done can you please confirm me the payment amount once? It was #### Yes, exactly. let me inform you that due to some of the glitches the payment that you have done it was not been successful and that is the reason the payment got initiated on today's date only at ###AM. and  let inform you excluding that excluding the day and you please wait for 1 business day, you will be receiving this amount to  your primary account which is linked with your UPI. Yeah yeah. it will get back Yes, you will be receiving Yes you will be receiving the refund back. Please wait for 1 business day excluding today. Ok ok. Is there anything else I can help you? Nothing else. Thank So before we end this call, may I request you to share your valuable feedback on the basis of our conversation. It will be just taking a few seconds of time. Awesome, I will be transferring call to the feedback IVR where you can rate   between 1 to 5. Where 1 being 4 and 5 being excellent. you for choosing Cred. Have a great day. Ok. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number. You have just"
f0f2404b-62ea-4ebd-a67d-4b7ffcefad7d,"morning. My name is सौरव. I am here to assist you today. Am I speaking with मोहम्मद माल जी? बताइए मोहन. हां जी मैं कैसे आपकी help कर सकता insurance they click होगा. I am sorry मैं sun नहीं पा   repeat करेंगे, please? जो मेरा insurance हुआ था deliver yesterday उसमें insurance में जी मेरा जो address है वह गलत  लिखा हुआ है proper name. अच्छा insurance document में address  है आप निश्चिंत रहिए मैं ज़रूर check कर लेता हूं और मैं माफ़ी चाहूंगा जो परेशानी हुई आपको insurance policy जिसकी आप बात कर रहे हैं यह app में comprehensive policy करा है Kotak और गाड़ी का number है कि ### 4 5  इसी के आप बात कर रहे मैं check कर लेता हूं please line पर बने आपका जो policy document है इसमें जो address mention है, मैं एक बार पढ़कर बताना चाहूंगा यह address है  icon and app real limited. नहीं नहीं चाहिए मुझे पूरा change हो जाएगा हां हां. मैं एक बार check कर लेता हूं. आप please line पर बने यह address कैसे How it is possible? हां, आपने जो भी KYC document submit किया था उसमें क्या यह यह address all the KYC document. आपने जब KYC किया था यह insurance  करी थी कोई KYC नहीं हो nan आपके link से हमने payment आपका जो है भाई आपका उसमें KYC का कुछ भी नहीं नहीं, जब आप insurance policy खरीदते हैं उसमें KYC भी करना ज़रूरी होता है. जैसे मैं check करके देख पा रहा KYC के तो कोई link नहीं आया ना मेरे पास कुछ भी नहीं  payment हां  मेरे को यह mail पर  policy वह भी customer care कर बात करने के बाद वह payment fail करके बता रहा ठीक है मैं एक बार देख लेता हूं. यह जैसे मैं देख पा रहा हूं आपने Kotak से ही insurance का redirect तो इस बारे में आप Kotak General Insurance के help line पर बात कर सकते हैं. मैं आपको उनका phone number और तो करना है आपको अच्छा कोई बात नहीं. आपका select form होगा. आप चाहे तो मैं उनका email ID भी आपको share कर सकता and police mam. जी कोई बात नहीं मैं एक बार देख लेता document  upload कर दिया है आधार card और registration इसमें address change के लिए कुछ document हमें चाहिए होगा जैसे RC को भी दोनों side का आपका ID proof आधार card या PAN card owner का दोनों side का और एक endorsement कौन से  चाहिए. नितिन document चाहिए. check कर जी, बताइए. एक minute में क्या चाहिए? document में तीन document चाहिए. आपकी को भी दोनों side एक photo ID proof या तो आधार card या PAN card दोनों आधार card owner का और एक endorsement कौनसे चाहिए. nan मुझे समझ में नहीं आता आपके platform से  सारी चीज़ें उसके बाद में सब कुछ customer को ही करना है मुझे से बिल्कुल talk लग रहा मैं समझ सकता हूं मैं customer को को दिखाना  कुमार platform से क्यों करेगा  direct नहीं चला जाएगा policy. जिसके पास है उसे करेगा. सारी चीज़ें अभी   मैं नहीं देखूंगा  तो कोई एक दिन हो जाएगा. मैं claim मिले जाऊंगा claim मिलेगा क्या समझ सकता हूं आपकी बात मैं यह feedback ज़रूर मेरी team तक पहुंचा हूं. और आप line पर बने रहिए. मोहम्मद सारी जी मैं detail check करके यह request forward कर देता हूं. जी, मुझे आधार card receive हो चुका है आपका RC copy भी receive हो चुका है. nan एक endorsement consent चाहिए होगा जिसमें blank paper पर एक generate तरीके से यह insurance policy number के साथ mention करके देंगे कि आपका policy में address का है और आपको ice correction कराना है और क्या address होना चाहिए वह आप address mention करके देंगे. nan सारे complete आप अभी आप अभी दे सकते हैं तो मैं line पर अभी तो तीन  में देखा तो  समय लगेगा लेकिन  वह  policy जो नहीं पड़ेगी. कोई बात नहीं. हां मैं attach कर देता हूं आपको आप जो है उसको जी कोई बात नहीं नहीं. मोहम्मद ना जी. आप यह document भेज दीजिए. document receive होता है यह request मैं हम मैं यह हमारी team से कोई request forward कर देंगे. और इस बारे में आपको notification भी भेज दिया जाएगा कितना समय लग सकता है. ठीक"
f1748575-58a5-4456-8615-81eaa69dd226,"Good morning. My name is रितिका. calling you from Cred on a recorded line. Am I speaking with शिखा? Am I audible to are there. Am I audible to you, शिखा? Are you there? शिखा? Am I audible to Can I hear Are you there? Is there is no response from the customer side. I'm disconnecting the call from my end. as there is no response from the customer I'm missing the call from my end. Is there is no response from the customer side. I'm disconnecting the call from my end. Thank you for choosing cred. Have a great"
f248d160-5d6c-4895-9928-a9a3f951bd33,"morning. This is सुमित. I am here to assist you today. Can you speak कमल? Can you speak कमल? No sir only हिंदी and English. Ok ma'am  to    take loan in Last EMI hello. need  some time Today last date  already No,  not available. currently So I need to time  or  today Sorry, I'm unable to hear Just I'm putting your call on hold for a minute. Just be online. Thank nan nan है ना nan Hi मैं. So your problem is regarding the credit cash. Am I right? right ma'am today last yesterday fund is payment into your account but I have no balance. you need to  2 days. I need to some time. Last EMI Ok, I can completely understand. I can completely understand what you are going to and I'm really sorry. nan nan Just give me a few minutes, ok? while I'm looking into your profile, I'm just putting your call on hold for a minute while I'm checking this. Ok? Ok ma'am, no  no problem. you for being on hold my concern. So as I can check that the auto debit has been already initiated to your account. So as you told that you do not have fund right now. So I would request you to please arrange the fund because auto debit already has been done to your account and if in today you are unable to pay then the EMI charge will be done. So I request you to please arrange the fund. 1 more time please I don't understand     passed. Sorry, I'm unable to hear English solution No,  what  ma'am? Yeah, I need to some time, please don't have to initiate it. The fine amount is charged to the bank amount. Yes, what I can tell you that please arrange the fund because the auto debit already has been credited to your account. So I would request you to please arrange the fund and please pay Ok ma'am. arrange the ma'am. I know I need to maximum today or tomorrow ma'am. So today I need to today is the yes, today is the last date so I would request you to do it today. Ok ma'am, In case  today I will pay  ना fine amount is not applicable Fine fine amount is applicable or not applicable No sir. If you do not pay today, then if you pay tomorrow, then there will be a fine, what you say     So it's Yes. It's fine  only. So you will find that. fine amount is applicable tomorrow. Yes tomorrow I will pay fine amount is applicable today  paid  fine amount not applicable Yes, absolutely. Ok ma'am bank side PAN amount is applicable already initiated he told in auto debit already initiated Yes, auto debit is already has been initiated. So bank side fine amount is applicable right? Sorry, I can't hear bank side bank side bank side pin amount is applicable Yes, I want to tell you that, Please arrange the fund and please do it by today. Ok? Because the auto debit already has been arranged to your account. Right, ma'am. already  ICICI bank  morning showing. message nan 6  8 81 rupees towards to page of  to refunded to the   October 25 minute in   applicable to the written charges will be  in was Yes yes, I can hear you. So what I can tell you that if you do not pay by today  ECS  will be charged after tomorrow Means, after today, the ECS will be charged. In case today I  paid  any pin amount is not applicable right? Yes, if you pay by today then no final   But if there is tomorrow, then I will be charged. Ok ma'am, I will arrange and I am so sorry that the inconvenience has to you. I really understand your concern. I'm so sorry. this  ma'am 1 month EMI,  this month only travel  the month   time  actually. I completely yes. I can completely understand but I'm so sorry. But what I can do I can look after this matter ok. In future, if I am taking this as a feedback in future if I could I could Ok ok. Yes. Is there anything else I can help you with? credit cash is not available. credit cash is why not available. Just let me check. Just I'm putting your call on hold for a minute while I look into this. Ok. you for being on hold. Yes. So what I can check that your drawn request can be processed at this point due to  change in our lending partners approval criteria which has made credit cash unavailable So I would request you to please pay the EMI on time. So that we can approve it from our end also. And because also checking in our letting partner criteria this problem has paid. But I would request you to please pay this EMI on time, so that it will be available for you and I will be looking this for you in future. Ok? Yes. Is there anything else I can help you with? No ma'am, thank Great, before we end this call, may I request you to share your valuable feedback basis on our conversation. It will just take a few Ok. Great. I am transferring my call to our feedback IVR. You can select between 1 to 5, 5 being excellent and 1 being 4. Thank you for choosing Cred. I hope you have Ok ma'am. Yeah.  Ok. Ok. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 you have just helped us improve the credit experience for all our members. Do reach out again in case of any other concern."
f30f7272-b779-4ba3-a5b4-362ff3b876fd,"morning. This is खुशी. I'm here to assist you today. Am I speaking to जी? Yes, this speaking actually I have paid premium amount #### take towards the renewal of my car insurance in ICICI Lombard. through Cred app but my policy is not generated. Could you please check it and arrange to provide me my policy? Sure, we'll be definitely helping you regarding to this. Don't worry. Please allow me a moment of time While I check the details once  I can help you with delivery. So when I am checking on the details where I can see that the policy you have purchased is for the vehicle number ending with ###. I believe you are talking about this. Yes yes. Ok, please allow me a moment of time While I check the details once I can help you in a better please be on the line valid check the details. Please allow me a moment. while check the details when I check  the details I can see that the policy that you have purchased it is a comprehensive policy you have purchased and it is from the ICICI Lombard you have purchased the policy. I believe you are talking about this only. Please allow me a moment while I check"
f5835063-6a52-4c87-bddb-8c4ac9a7bac5,"Good morning. This is शीना I'm here to assist you today. Am I speaking with संतोष? Yes Thank you for confirming your name. संतोष   your concern is in regards to 1 of the voucher that you team. Could you please tell me which voucher you're talking about and what is the issue you are facing? I don't know the voucher number  there are 2 gives actually. I  was charged that is the shipping  ###rupees  order. and it is I think to  10 days back 1 is for that where on file and 1 is for some   couple something like that but I haven't received any of those Ok, understood. Firstly, really sorry for the inconvenience. But could you please confirm if it's from agent and  it? Correct correct. Ok, thank you for confirming. So first really sorry for the inconvenience संतोष. but as you are telling me that you have redeemed the vouchers but you have not received the order confirmation or the product from their end. So No, I can see I can see for 1 of the shirt is there shipping but it is it is showing something it is showing that delivery area is not reachable. 1 of the order it was 2 days back It's not reachable. serviceable Ok, serviceable So the product has been shift back to the merchant or is it like what is the status right? No, I cannot see anything further. I just see that your product is the area is not serviceable Ok, understood. So regarding this I'll have to check the details from my end. place your call on hold for 1 minute? Yeah Yeah, दस का   आया you for being on hold. I'm really sorry for the long hold. Yes, संतोष regarding the as you mentioned that What is the voucher See as is not service  and the other 1 you have not received any kind of confirmation So Could you please confirm me if it's a did you are talking about that says has not serviceable since I  opened the mail there your order has reached  city. It was reached my city.  in the city and then arrive on Sunday fifth October it was mentioned and it was out for delivery also I think so  that not out for debit it is showing अच्छा that is the ship rocket sorry, ship rocket is the this team ship rocket is send. But when I click   track order now it is showing undelivered delivery area  serviceable Ok. So as it is not still mentioned that like, any kind of confirmation you have not received that the order was canceled, right? So they might be right, so they would be the second attempt to deliver the product. So I request you to kindly wait till 15 days from the time you placed the order. No no and within 15 days from order place  you'll receive the auto confirmation all the details from the merchant and any kind of details and the other product which you  like have please order all  the 1 that is from very forget So that also I request you to kindly wait till 15 days from the order placement as it is the coins came  which the orders where placed. Right? So    like it was a u came. So there was use order. So that is why  taking a bit longer for the merchant to share the details. So within 15 days from the order placement you'll receive the product details along with the track details. request you to kindly wait till then. Ok? No problem. And in case if  like  after that also you did not receive any kind of details or information. I request you to kindly reach out to us. We will definitely assist you regarding. Thank you. You're most welcome. Anything else apart from this I can help you No. Thank you. Thank Alright. Before we end this call, may I ask"
f7624e5d-ab5e-4443-8525-72e50d9094ad,"Good morning. This is शुभम. I'm here to assist you today. Am I speaking with सबा? Yes, correct. Thank you for confirming. As I can see you raised a concern regarding the payment issue, right? Yes, ma'am. I checked with my bank Axis bank they are the amount is not debited from   that account if that automatically will debited today or I need to pay in the credit app. I am so sorry exactly I didn't understand, can  repeat  the question again? I I already called credit this morning regarding the payment that the payment amount is debited But they have otherwise you need to check with my account in my Axis Bank account from which account the automatic debit nan Sorry for the inconvenience call you are facing you were saying that you for your  your payment No no, just just just 1 minute that in my account the amount is I mean  pay the amount is not debited from my account. I need to pay through Cred app or it will automatically debit from my account. Ok, I understand. You need to say like your your EMI date was today, right? yesterday on sixth But yesterday, Ok, I'm so sorry. but it was not debited. Ok, I'm so sorry. you're saying that your EMI date was yesterday but it's not debited from it's not auto debited from your account, right? But you have you was Yes, I did not maintain the sufficient balance yesterday. that the amount is not debited and I need to it will today it will automatically debit or I need to pay through credit you have to do manually payment. Just give me a minute, so I can check it. Can I put your call on hold for a minute, so I can check it. Thank you. I am so sorry for the long hold. and thank you for being connected, as you said you have to do manually payment because means you have to  payment by your own because it will not auto debit from your account. Because the due date has already done. Ok ma'am, I will pay through credit app. Ok. Anything else I can help you? No ma'am. Thank Thank you If if it's debit from the auto debit auto debit from the account, you can refunded I didn't understand. Can you repeat question suppose I have paid through credit app and it also auto debit from the Axis Bank from my  the auto from the account. Ok. you can refund Ok, you mean to say you mean to say like if you will going to pay today, it will auto debit or not right? No, it will not do it because your expire the due date was by sixth third October and it's already gone So you have to manually payment if you will manually it by today if you pay the EMI by today then it will not take then it will not auto debit again. Ok? Ok ma'am. Ok. Ok. Anything else I can help you? No ma'am. Thank you so Thank you before before we end this call, may I request  you to share a valuable feedback basis of our conversation. will take just a moment to give a feedback. Ok ma'am, I will Awesome, I will transfer your call to the feedback IVR. You can select between 1 to 5 5 being excellent and 1 being poor. Thank you for choosing Cred. Have a have a great day. We request you to rate your experience with our expert."
f765063e-85be-47a5-9fb0-eeecf3906e84,"nan nan Good morning. जाना this side. I am here to assist you today. Am I speaking with विपिन? Yes sir. Thank you for confirming your name. I can check you are concerned about the payment of #### rupees and 5 पैसे which you did towards भारत gas cylinder on 20 sixth of September using credit UPI Thank you for confirming the details of the transaction. I can check that this payment was successfully settled from our end towards your भारत gas cylinder and we also receive the payment  confirmation from their end regarding this transaction. But your concern is that this payment is not updated on your account from भारत cylinder Thank you for confirming. We sincerely apologize for the inconvenience caused to you regarding this transaction. Rest assured we are there to help you with the same. I will request you to please provide us with a screenshot or PDF. from the official account of your भारत gas cylinder from the official portal any official website or official application. of भारत gas cylinder where this payment which you date from Cred application is not reflecting on your account from भारत case cylinder Yeah. already checked the history. it's not showing me order booking order itself. Ok. So we need the screenshot of the same thing that payment which you did from Cred is not showing on your official portal of भारत gas cylinder please provide us with the screenshot of the same. Ok but I want but I won't get the customer are in that  is it? I can really apologize could you please tell me again your voice was not clear. We won't get that customer ID consumer ID details in that  just have the purchase history. have Yes. I have I have to take the photo  another mobile actually the on the screenshot. Ok, I am understanding your point. We apologize for the inconvenience. You can click a picture or make a video using another mobile device. and attach the same on the link. I have provided you a link on your registered mobile number via SMS. Please attach the required file on this link. And please also check that the consumer number is visible in the screenshot which you are providing with Sure. Thank you for understanding will you be attaching it right now over the call or after this call? Yeah I will do After this call or over this call, sorry. call. Ok. So I am waiting. Could you please confirm me have you received that link? Yeah yeah yeah. have Ok, please confirm me once the file is successfully uploaded. Are you attaching the file सतीश? Yeah  do. Yes Ok ok Take your time. nan you for providing the side. Yes. I'll check Please allow me a May I place this call on hold for 1 nan nan Thank you for providing the relevant file. So on the basis of the file which you have attached with us. We have forwarded this concern further to our internal team. The maximum time which we have received from our team is of fifteenth October, but I would like to inform you that it is just a very maximum time frame. Within this time frame. As soon as we will get any update from our internal team we will update you with the same. we will update you via WhatsApp notification and you will you can also check the update in support section in Cred application. Ok? So what is the out come have expect? The as we can check as of now, this payment was successfully settled from our end towards your भारत gas cylinder, you can also find the transaction reference ID for this payment over the Cred application only. So as soon as we will receive any update regarding your concern from our internal team, then only we will be able to update you with the same. I will request you to please allow us within the maximum time frame. so No, I guess the time frame but See, should I  actually    second  week like So should I do another booking or will get a refund only  Saturday. If you need your cylinder in like it is urgent then you can do another booking if this payment as we can check has been already settle towards your भारत gas cylinder, So this will be adjusted with your next bill or else if there would be any issue from our end, then in that case we will be refunding that amount. But as of now we can check that this payment has been successfully settle towards भारत gas cylinder So I will request you to please allow us some time. As soon as we will get any update  from our internal team regarding your concern then only we will be able to update you with the same. and we will try our best to give you the update as soon as possible from our So the within the maximum time frame Thank you so much for understanding. Is there anything else apart from this for which I can help you right now related to Ok, thank you, वेंकट. Before we end with this call, would you like to share your valuable feedback based on our conversation? Yeah, sure. Thank you. So for that I am transferring your call now to our feedback IVR. There you can select between 1 to 5. 5 being excellent and 1 being poor. Thank you for choosing Cred. Have a great day ahead. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 you have just"
